Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
5560,tt0989000,In Search of a Midnight Kiss,In Search of a Midnight Kiss,2007,\N,90,8132.0,True
5561,tt0989760,Suspension,,2008,\N,95,1327.0,False
5562,tt0990372,Detective Conan: The Phantom of Baker Street,Meitantei Conan: Bekâ Sutorîto no bôrei,2002,\N,98,2876.0,True
5564,tt0990407,The Green Hornet,,2011,\N,119,,False
5572,tt0995829,XXY,,\N,2007,86,14002.0,True
5574,tt0996605,Love Songs,Les chansons d'amour,2007,\N,91,9485.0,True
5581,tt1001548,Cớntráct Killérs,,2008,\N,86,1259.0,False
5591,tt10096842,False Positive,False Positive,2021,\N,92,4308.0,False
5600,tt1014775,Beverly Hills Chihuahua,Beverly Hills Chihuahua,2008,\N,91,23840.0,False
5604,tt1016164,Cớnféssiớns ớf á Súpérhérớ,Confessions of a Superhero,2007,\N,92,2204.0,True
5626,tt10235600,Kaali Khuhi,Kaali Khuhi,2020,\N,90,1164.0,False
5630,tt1025100,Gemini Man,Gemini Man,2019,\N,117,,False
5631,tt10253466,Badland,Badland,2019,\N,117,2566.0,False
5649,tt10319486,Budapest Heist,Pesti balhé,2020,\N,104,4938.0,False
5650,tt10322274,Schumacher,Schumacher,2021,\N,112,18512.0,True
5651,tt10327252,Thé Fớrévér Púrgé,,2021,\N,103,24102.0,False
5652,tt1032755,RocknRolla,RocknRolla,2008,\N,114,244977.0,True
5657,tt10333426,Bliss,,\N,2021,103,,False
5669,tt1035498,Tán Linés,,2005,\N,96,1101.0,False
5694,tt1049400,Outrage,,2009,\N,90,,True
5726,tt10627352,Delete History,Effacer l'historique,2020,\N,110,1563.0,False
5728,tt10635042,Sailor Moon Eternal,,2021,\N,160,1088.0,True
5731,tt1064932,Welcome to the Sticks,,2008,\N,106,40985.0,True
5733,tt1065329,Natale in crociera,,2007,\N,105,1086.0,False
5754,tt1075113,Don't Look Back,Ne te retourne pas,2009,\N,111,6724.0,False
5756,tt10756134,The Ghost in the Darkness,,2019,\N,65,2250.0,False
5769,tt1082599,Stag Night,Stag Night,2008,\N,84,3294.0,False
5774,tt10845262,Miracle in Cell No. 7,Miracle in Cell No. 7,2019,\N,120,,True
5781,tt1087832,Kod apokalipsisa,,2007,\N,106,1309.0,False
5804,tt1094275,Under the Bombs,,2007,\N,98,1609.0,True
5810,tt10954652,Old,Old,2021,\N,108,,False
5822,tt11012066,Home Sweet Home Alone,,2021,\N,93,11308.0,False
5832,tt1105709,8 x 10 Tasveer,8 x 10 Tasveer,2009,\N,122,5668.0,False
5834,tt1105747,Yuvvraaj,,2008,\N,151,4291.0,False
5849,tt1114677,Hánnáh Mớntáná: Thé Mớvié,Hannah Montana: The Movie,2009,\N,102,41485.0,False
5863,tt11213600,Sardar Ka Grandson,,2021,\N,139,4364.0,False
5882,tt11290556,The Way I See It,,2020,\N,100,1663.0,True
5883,tt1129381,Lớwér Léárning,Lower Learning,2008,\N,97,2688.0,False
5885,tt1129435,The Beaches of Agnès,,2008,\N,112,3918.0,True
5888,tt11307724,John and the Hole,John and the Hole,2021,\N,103,,False
5893,tt1130988,JCVD,JCVD,2008,\N,97,38528.0,True
5935,tt11402172,Kirk Yalan,,2019,\N,97,1383.0,False
5947,tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,Gekijô ban Bleach: The DiamondDust Rebellion - Mô hitotsu no hyôrinmaru,2007,\N,92,2907.0,True
5949,tt1149361,Micmacs,Micmacs à tire-larigot,2009,\N,105,29834.0,True
5953,tt1150946,Krishnarjuna,,2008,\N,134,1594.0,False
5962,tt11527964,Bayi Toplantisi,Bayi Toplantisi,2020,\N,114,3526.0,False
5976,tt11580854,Sárpáttá Párámbárái,Sarpatta Parambarai,2021,\N,173,18840.0,True
5991,tt11618350,Nemesis,,2021,\N,88,1049.0,False
6004,tt1170358,Thé Hớbbit: Thé Désớlátiớn ớf Smáúg,,2013,\N,161,627985.0,True
6016,tt11742798,Afterlife of the Party,Afterlife of the Party,2021,\N,109,,False
6020,tt1176252,Hunger,Hunger,2009,\N,101,5101.0,False
6028,tt11790780,The Alpinist,The Alpinist,2021,\N,92,1777.0,True
6033,tt1179947,American: The Bill Hicks Story,,2009,\N,102,4873.0,True
6039,tt1185264,Freakdog,,2008,\N,82,2837.0,False
6063,tt1194236,Paathshaala,Get Educated: Paathshaala,2010,\N,122,1734.0,False
6072,tt1196334,After Last Season,,2009,\N,93,8141.0,False
6074,tt1198075,Cớúgárs Inc.,,2011,\N,79,4061.0,False
6089,tt1206881,The Bleeding,The Bleeding,2009,\N,80,1065.0,False
6090,tt12091980,Thinkalazhcha Nishchayam,Thinkalazhcha Nishchayam,2021,\N,109,1202.0,True
6105,tt1220213,Grace,Grace,2009,\N,85,7937.0,False
6128,tt1232831,Crows Zero II,,\N,2009,133,4827.0,True
6143,tt1238304,Táblé fớr Thréé,,2009,\N,93,3097.0,False
6148,tt12408808,Clairevoyant,Clairevoyant,2021,\N,90,,True
6150,tt1241195,Aamir,Aamir,2008,\N,99,,True
6156,tt1242522,Oscar and the Lady in Pink,Oscar et la dame rose,\N,2009,105,1512.0,True
6161,tt1244754,Conviction,,2010,\N,107,43757.0,True
6172,tt12546872,This Little Love of Mine,This Little Love of Mine,2021,\N,91,2069.0,False
6173,tt1254696,Splinterheads,Splinterheads,2009,\N,94,1495.0,False
6178,tt1259570,Neon Flesh Extra,Carne de neón,2010,\N,98,1718.0,False
6187,tt1263679,Firaaq,Firaaq,2008,\N,101,2221.0,True
6194,tt1266036,Válléy Girl,,\N,2020,102,3361.0,False
6209,tt1275590,Dé l'áútré côté dú lit,,2008,\N,93,2604.0,False
6223,tt1281374,Don McKay,,\N,2009,87,2388.0,False
6230,tt1285130,Pandora's Box,Pandora'nin kutusu,2008,\N,112,2423.0,True
6232,tt1285241,Don 2,Don 2,2011,\N,148,51602.0,True
6247,tt1289437,The Steam Experiment,,2009,\N,90,2713.0,False
6264,tt12969078,Atkan Chatkan,Atkan Chatkan,2020,\N,126,4068.0,True
6266,tt1301990,Every Day,,2010,\N,93,3459.0,False
6280,tt1307989,Never Surrender,Never Surrender,2009,\N,87,1877.0,False
6284,tt13102440,Play Back,Play Back,2021,\N,138,1272.0,True
6288,tt13131186,Enemy,Enemy,2021,\N,159,3194.0,True
6297,tt1318514,Rise of the Planet of the Apes,,\N,2011,105,511818.0,True
6300,tt1320254,Presumed Guilty,,2008,\N,87,1365.0,True
6313,tt1326972,Réd Cliff II,Chi bi: Jue zhan tian xia,2009,\N,142,23821.0,True
6321,tt13310936,Thimmarusu: Assignment Vali,,2021,\N,127,1315.0,True
6347,tt1343092,The Great Gatsby,The Great Gatsby,2013,\N,143,510542.0,True
6348,tt1343703,Fortress of War,Brestskaya krepost,\N,2010,138,9596.0,True
6351,tt13446424,Christmas Crossfire,,2020,\N,105,1237.0,False
6363,tt1351672,The Man Who Will Come,,2009,\N,115,1663.0,True
6367,tt13544716,My Hero Academia: World Heroes' Mission,,2021,\N,104,1579.0,True
6373,tt13617604,Wớrld Cúp Héist,,2020,\N,80,1156.0,False
6395,tt13722764,Dớwnfálls High,,\N,2021,46,1363.0,True
6405,tt1381413,Pete Smalls Is Dead,,2010,\N,95,1241.0,False
6415,tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,2013,\N,97,1753.0,False
6421,tt1392197,Marmaduke,Marmaduke,2010,\N,99,15166.0,False
6439,tt14039582,Drive My Car,Doraibu mai kâ,2021,\N,179,2323.0,True
6441,tt1403988,The Romantics,The Romantics,2010,\N,95,12083.0,False
6459,tt1417299,Únnáipớl Ớrúván,,2009,\N,106,5624.0,True
6476,tt1428556,"A Woman, a Gun and a Noodle Shop",San qiang pai an jing qi,2009,\N,95,3177.0,False
6495,tt1438173,Báit,,2012,\N,93,17344.0,False
6498,tt1438461,The Founding of a Republic,,2009,\N,138,3558.0,False
6502,tt14418234,State of Siege: Temple Attack,State of Siege: Temple Attack,2021,\N,110,8466.0,True
6505,tt14430410,Shukra,Shukra,\N,2021,119,1520.0,True
6507,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,\N,84,5809.0,False
6513,tt1453245,Dévil's Pláygrớúnd,,2010,\N,92,4962.0,False
6517,tt1454545,Mớré Thán Blúé,,2009,\N,105,2500.0,True
6527,tt1464535,Cold Prey III,Fritt vilt III,2010,\N,95,4079.0,False
6532,tt1470023,MacGruber,,2010,\N,90,44019.0,False
6537,tt1475400,To Hell with the Ugly,,2010,\N,104,1738.0,False
6547,tt1483820,Aadhavan,,2009,\N,159,3201.0,False
6567,tt1493157,Nature Calls,,2012,\N,79,2340.0,False
6571,tt15010478,9/11: Insidé thé Présidént's Wár Rớớm,,2021,\N,90,2422.0,True
6594,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,\N,129,437947.0,True
6636,tt1540005,Cloned: The Recreator Chronicles,CLONED: The Recreator Chronicles,2012,\N,90,1617.0,False
6639,tt1541123,Astronaut: The Last Push,,2012,\N,85,1721.0,False
6650,tt1549589,Éllés,,2011,\N,99,6890.0,False
6655,tt1556190,Nostalgia for the Light,Nostalgia de la luz,2010,\N,90,5394.0,True
6660,tt1560957,I Want Your Money,I Want Your Money,2010,\N,92,1301.0,False
6675,tt1568150,Jớán Rivérs: Á Piécé ớf Wớrk,Joan Rivers: A Piece of Work,2010,\N,84,3685.0,True
6685,tt1570619,Where? Wolf?,,\N,2010,98,4829.0,False
6689,tt1572311,Tees Maar Khan,,\N,2010,135,12446.0,False
6696,tt1579232,Freerunner,,\N,2011,87,5212.0,False
6702,tt1583323,Steam of Life,Miesten vuoro,2010,\N,81,2509.0,True
6706,tt1584941,Vicky and the Treasure of the Gods,,2011,\N,96,1305.0,False
6728,tt1601792,Áá Nálúgúrú,,2004,\N,141,3062.0,True
6729,tt1601798,Allare Allari,Allare Allari,2007,\N,\N,1233.0,False
6737,tt1603362,Prasthanam,Prasthanam,2010,\N,153,,True
6743,tt1608776,Kurt Josef Wagle og legenden om Fjordheksa,,2010,\N,82,1135.0,False
6753,tt1613092,Háppy,,2012,\N,76,,True
6756,tt1616543,Not the Messiah: He's a Very Naughty Boy,,2010,\N,92,1274.0,True
6760,tt1617661,Jupiter Ascending,Jupiter Ascending,2015,\N,127,184723.0,False
6772,tt1623777,Honest Man: The Life of R. Budd Dwyer,,2010,\N,76,1348.0,True
6778,tt1630564,Sacrifice,Sacrifice,2011,\N,100,2515.0,False
6785,tt1640202,Çok Filim Hareketler Bunlar,,2010,\N,134,4699.0,False
6798,tt1649444,[REC] 3: Genesis,,2012,\N,80,34648.0,False
6803,tt1650453,I Wish,,2011,\N,128,6755.0,True
6826,tt1663222,Dead Sea,,\N,2014,90,1834.0,False
6828,tt1663673,16-Love,,2012,\N,88,1619.0,False
6871,tt1695800,Pranchiyettan and the Saint,,2010,\N,140,5380.0,True
6881,tt1705120,Love.net,Love.net,2011,\N,109,3727.0,True
6884,tt1705952,Tárzán,,2013,\N,94,12425.0,False
6889,tt1708532,Ready,,2011,\N,145,17831.0,False
6891,tt1710417,Lola Versus,Lola Versus,2012,\N,87,8656.0,False
6897,tt1714203,Piranha 3DD,,2012,\N,83,41634.0,False
6921,tt1727516,Livid,Livide,2011,\N,92,6769.0,False
6925,tt1728620,Remembrance,,2011,\N,105,2150.0,True
6939,tt1740725,Bigfoot: The Lost Coast Tapes,,2012,\N,90,2569.0,False
6940,tt1741243,Pawn Shop Chronicles,,2013,\N,112,11182.0,False
6976,tt1781775,Beneath the Darkness,Beneath the Darkness,2011,\N,96,5991.0,False
7045,tt1828289,Shagird,Shagird,2011,\N,143,2035.0,True
7058,tt1839482,Free Ride,,2013,\N,86,2255.0,False
7063,tt1841642,Demonic,,2015,\N,83,14748.0,False
7066,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,\N,136,,True
7072,tt1853563,Fớớ Fightérs: Báck ánd Fớrth,,2011,\N,101,6145.0,True
7077,tt1855199,End of Watch,,2012,\N,109,238280.0,True
7078,tt1855236,Just Like a Woman,,2012,\N,87,2792.0,False
7081,tt1857670,Deiva Thirumagal,,2011,\N,166,5461.0,True
7083,tt1857913,The Sorcerer and the White Snake,Bai she chuan shuo,\N,2011,100,8413.0,False
7094,tt1865505,Song of the Sea,Song of the Sea,2014,\N,93,,True
7111,tt1884457,The Package,The Package,2012,\N,95,4128.0,False
7130,tt1911662,Véhiclé 19,,2013,\N,85,15096.0,False
7132,tt1919174,Time of My Life,,2012,\N,121,1291.0,True
7135,tt1922612,Glee: The 3D Concert Movie,,2011,\N,84,5812.0,False
7139,tt1925435,Frankenstein's Army,Frankenstein's Army,2013,\N,84,8458.0,False
7148,tt1931551,The 25th Reich,,2012,\N,85,,False
7152,tt1935065,Nớt Súitáblé fớr Childrén,,2012,\N,97,5071.0,False
7153,tt1935089,Blind,,2016,\N,98,,False
7167,tt1946310,Crázy Kind ớf Lớvé,Crazy Kind of Love,2013,\N,100,1969.0,False
7172,tt1950186,Fớrd v Férrári,,2019,\N,152,345194.0,True
7177,tt1957886,Delivery: The Beast Within,Delivery,2013,\N,87,1344.0,False
7181,tt1964624,In thé Hớúsé,,2012,\N,105,31487.0,True
7190,tt1979283,Nisos 2: To kynigi tou hamenou thisavrou,Nisos 2: To kynigi tou hamenou thisavrou,2011,\N,109,1738.0,False
7195,tt1982882,True Bloodthirst,True Bloodthirst,\N,2012,90,1637.0,False
7200,tt1988774,Salt n' Pepper,,2011,\N,118,1925.0,True
7209,tt1999167,Naruto Shippuden the Movie: Blood Prison,,2011,\N,108,4801.0,True
7221,tt2011971,Mớnsiéúr Lázhár,Monsieur Lazhar,2011,\N,95,19996.0,True
7223,tt2014319,Plan 9,,2015,\N,103,,False
7227,tt2024544,12 Years a Slave,12 Years a Slave,2013,\N,134,670939.0,True
7238,tt2043865,Get Married If You Can,,2014,\N,107,1812.0,False
7240,tt2043971,Real Playing Game,Real Playing Game,2013,\N,103,1055.0,False
7252,tt2060525,Manborg,,2011,\N,70,2633.0,False
7259,tt2063013,The Assassins,,\N,2012,107,1986.0,False
7263,tt2066051,Rocketman,,2019,\N,121,162193.0,True
7276,tt2077886,The Phantom of the Opera at the Royal Albert Hall,The Phantom of the Opera at the Royal Albert Hall,2011,\N,137,8829.0,True
7280,tt2080374,Steve Jobs,Steve Jobs,2015,\N,122,163921.0,True
7286,tt2082262,Ớncé Úpớn á Timé in Phúkét,,\N,2011,105,3961.0,False
7297,tt2091478,Air,Air,2015,\N,95,12068.0,False
7300,tt2098627,Attack of the 50 Foot Cheerleader,,2012,\N,83,1372.0,False
7302,tt2103254,Tammy,,2014,\N,97,50489.0,False
7320,tt2118775,Spéciál ID,Te shu shen fen,2013,\N,99,4154.0,False
7329,tt2125501,"Éléctric Bớớgálớớ: Thé Wild, Úntớld Stớry ớf Cánnớn Films",,2014,\N,106,5447.0,True
7330,tt2125653,The House I Live In,The House I Live In,2012,\N,108,5284.0,True
7334,tt2126403,The Stone Roses: Made of Stone,,2013,\N,97,,True
7337,tt2142797,Thé Kirishimá Thing,"Kirishima, bukatsu yamerutteyo",2012,\N,103,2189.0,True
7350,tt2168000,Gone with the Bullets,Yi bu zhi yao,\N,2014,140,1513.0,False
7362,tt2177843,We Are Legion: The Story of the Hacktivists,,2012,\N,93,10213.0,True
7380,tt2184287,Summer in February,Summer in February,2013,\N,100,4059.0,False
7382,tt2187115,Child's Pose,,2013,\N,112,8288.0,True
7402,tt2205401,Addicted,Addicted,2014,\N,106,10531.0,False
7404,tt2207484,Muck,Muck,2015,\N,90,2656.0,False
7405,tt2208568,Montana,,\N,2014,108,1477.0,False
7418,tt2215366,From Beneath,From Beneath,2012,\N,82,1924.0,False
7427,tt2226321,Dark,Dark,2015,\N,93,2579.0,False
7438,tt2238032,Skiptrace,,2016,\N,107,,False
7441,tt2240312,Hold Your Breath,Hold Your Breath,2012,\N,87,1949.0,False
7446,tt2243361,High Risé Lifé - Thé Mớvié,Kvarteret Skatan reser till Laholm,2012,\N,84,1063.0,False
7485,tt2292955,The Billionaire,,2011,\N,131,1936.0,True
7526,tt2325539,Bagavathi,Bagavathi,2002,\N,157,1389.0,False
7528,tt2327239,Cámérámán Gángáthớ Rámbábú,Cameraman Gangatho Rambabu,2012,\N,148,2812.0,False
7529,tt2328549,Dark Touch,,\N,2013,90,,False
7539,tt2338454,Unicorn Store,,2017,\N,92,18789.0,False
7540,tt2339741,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,2014,\N,98,27637.0,False
7545,tt2351177,Bhooter Bhabishyat,,2012,\N,123,3700.0,True
7554,tt2359024,Blue Ruin,Blue Ruin,2013,\N,90,71384.0,True
7560,tt2364774,Kill or Be Killed,Kill or Be Killed,2015,\N,103,1054.0,False
7561,tt2364841,Runner Runner,Runner Runner,2013,\N,88,62406.0,False
7569,tt2369154,R... Rajkumar,R... Rajkumar,2013,\N,146,5796.0,False
7582,tt2376134,Tamla Rose,Tamla Rose,2013,\N,112,2175.0,True
7635,tt2417560,Filmistaan,Filmistaan,2012,\N,117,3464.0,True
7644,tt2436046,Antboy,,2013,\N,77,2103.0,False
7654,tt2450334,No Clue,,2013,\N,96,1199.0,False
7657,tt2460426,"Párk Ávénúé: Mớnéy, Pớwér ánd thé Áméricán Dréám","Park Avenue: Money, Power and the American Dream",2012,\N,70,1332.0,True
7662,tt2466684,Heavenly Shift,Isteni müszak,\N,2013,100,2501.0,True
7686,tt2507280,Mr. Jones,Mr. Jones,2013,\N,84,4167.0,False
7699,tt2536124,I Survived a Zombie Holocaust,,2014,\N,104,1175.0,False
7703,tt2543702,By thé Gún,By the Gun,2014,\N,110,2806.0,False
7718,tt2567712,Stárréd Úp,,\N,2013,106,45245.0,True
7725,tt2577990,Valentine Road,Valentine Road,2013,\N,89,1728.0,True
7730,tt2582782,Héll ớr High Wátér,Hell or High Water,\N,2016,102,217243.0,True
7736,tt2597126,Bojhena Shey Bojhena,,2012,\N,145,2206.0,True
7742,tt2610768,Celal and Ceren,,\N,2013,114,42142.0,False
7746,tt2620736,Jug Face,Jug Face,2013,\N,81,7114.0,False
7763,tt2669766,Frau Ella,,2013,\N,105,1448.0,False
7781,tt2717168,Celluloid,Celluloid,2013,\N,129,1426.0,True
7789,tt2726560,The Longest Ride,,\N,2015,123,80330.0,True
7804,tt2781516,Wolfcop,WolfCop,2014,\N,79,6826.0,False
7826,tt2846134,Gunde Jaari Gallanthayyinde,,2013,\N,150,1591.0,True
7835,tt2865822,All the World in a Design School,,2015,\N,59,1297.0,True
7840,tt2876428,"Good Day, Ramon","Guten Tag, Ramón",2013,\N,120,2864.0,True
7848,tt2893490,Manglehorn,Manglehorn,2014,\N,97,7530.0,False
7854,tt2905082,Alex & The List,,2017,\N,112,1227.0,False
7861,tt2918606,The Hollow Point,The Hollow Point,\N,2016,97,5655.0,False
7864,tt2923316,American Heist,,2014,\N,94,16794.0,False
7892,tt2976182,Roy,Roy,2015,\N,146,,False
7893,tt2978426,"Sex, Love & Therapy",,2014,\N,88,2126.0,False
7907,tt3013528,The Harry Hill Movie,,2013,\N,88,,False
7914,tt3033080,Extinction,Extinction,2014,\N,103,,False
7923,tt3040964,The Jungle Book,The Jungle Book,2016,\N,106,,True
7931,tt3059656,No One's Child,,2014,\N,95,1570.0,True
7935,tt3063470,Nintendo Quest,Nintendo Quest,2015,\N,91,1007.0,False
7942,tt3089630,Artemis Fowl,,2020,\N,95,26439.0,False
7962,tt3124456,Memories,,2013,\N,132,6860.0,True
7983,tt3155604,The Geographer Drank His Globe Away,,2013,\N,120,5074.0,True
7986,tt3168808,A Murder in the Park,A Murder in the Park,2014,\N,91,1197.0,True
7987,tt3169706,Pride,Pride,2014,\N,119,54765.0,True
8009,tt3212232,I Am Wrath,,2016,\N,92,14473.0,False
8024,tt3249124,Hitchhiker Massacre,,2017,\N,82,1587.0,False
8026,tt3254796,Big Stone Gap,,2014,\N,103,2961.0,False
8037,tt3272570,All Things Must Pass,All Things Must Pass: The Rise and Fall of Tower Records,2015,\N,94,3160.0,True
8056,tt3313066,Coriolanus,National Theatre Live: Coriolanus,2014,\N,192,2036.0,True
8068,tt3335048,Silent Heart,,\N,2014,97,1754.0,True
8079,tt3380264,Kill Dil,,2014,\N,127,4043.0,False
8080,tt3382148,Yaariyan,,2014,\N,145,3298.0,False
8110,tt3439114,Disaster L.A.,Apocalypse L.A.,2014,\N,82,1554.0,False
8120,tt3462710,Unforgettable,Unforgettable,2017,\N,100,15087.0,False
8123,tt3474602,Little Forest: Winter/Spring,Little Forest: Winter/Spring,2015,\N,120,2190.0,True
8124,tt3474788,The Gift,An Bronntanas,2014,\N,113,1114.0,True
8126,tt3477554,Thé Snớw Qúéén 2,,2014,\N,81,2324.0,False
8127,tt3478232,Mythica: The Darkspore,,\N,2015,107,5660.0,False
8143,tt3498820,Captain America: Civil War,,2016,\N,147,721536.0,True
8145,tt3499424,Hercules Reborn,,2014,\N,95,,False
8151,tt3505712,Time Out of Mind,Time Out of Mind,2014,\N,120,4168.0,False
8187,tt3560148,"Fear, Inc.",,2016,\N,90,4980.0,False
8201,tt3576084,Zero Motivation,,2014,\N,97,4259.0,True
8207,tt3592030,Mystery: Born to Rock,,2014,\N,85,1656.0,False
8213,tt3608646,Mythica: The Necromancer,Mythica: The Necromancer,2015,\N,93,2906.0,False
8216,tt3612126,The Grudge,The Grudge,2020,\N,94,23677.0,False
8217,tt3618822,The Big Fat Stone,The Big Fat Stone,2014,\N,111,8526.0,False
8219,tt3620418,Bớy 7,Boy 7,2015,\N,90,2280.0,False
8224,tt3626742,Ớchớ ápéllidớs cátálánés,Ocho apellidos catalanes,2015,\N,99,7071.0,False
8229,tt3646944,Attack on Titan: Crimson Bow and Arrow,,2014,\N,119,1949.0,True
8233,tt3662066,One More Time,One More Time,\N,2015,98,2820.0,False
8244,tt3681440,Yáámirúkká Báyáméy,,2014,\N,125,1001.0,True
8257,tt3700454,Áll Inclúsivé,,2014,\N,90,1051.0,False
8273,tt3727690,Zero Tolerance,,2015,\N,89,,False
8280,tt3734580,Ghoomketu,,\N,2020,108,4691.0,False
8287,tt3745906,The Hive,,2014,\N,93,2044.0,False
8289,tt3746920,Hayat Sana Güzel,Hayat Sana Güzel,2014,\N,\N,1074.0,False
8308,tt3808342,Son of Saul,Saul fia,2015,\N,107,47495.0,True
8318,tt3819668,"Drágớn Báll Z: Résúrréctiớn ""F""",Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',2015,\N,93,21658.0,True
8325,tt3829266,The Predator,The Predator,2018,\N,107,124122.0,False
8336,tt3856408,Making Waves: The Art of Cinematic Sound,,2019,\N,94,1622.0,True
8340,tt3863552,Bájrángi Bháijáán,Bajrangi Bhaijaan,2015,\N,163,82341.0,True
8343,tt3881026,Rendel: Dark Vengeance,,2017,\N,105,2059.0,False
8357,tt3904272,Bizarre,Bizarre,2015,\N,98,1112.0,False
8374,tt3963816,Marauders,Marauders,\N,2016,107,21672.0,False
8377,tt3970482,Roger Waters: The Wall,,2014,\N,132,4968.0,True
8386,tt3993732,III: The Ritual,III,2015,\N,80,1780.0,False
8390,tt4008566,La influencia,La influencia,2019,\N,99,3526.0,False
8392,tt4008758,Black,Black,2015,\N,95,4152.0,True
8409,tt4054654,Dog Eat Dog,,2016,\N,93,8562.0,False
8413,tt4060866,Code of Honor,,2016,\N,106,2515.0,False
8416,tt4062524,Sábit Káncá 2,,2014,\N,94,1173.0,False
8425,tt4075322,Savva. Serdtse voina,Savva. Serdtse voina,2015,\N,85,1013.0,False
8434,tt4085696,Billy Élliớt,Billy Elliot: The Musical Live,2014,\N,169,1658.0,True
8441,tt4110972,Véllimớớngá,,2014,\N,129,2087.0,True
8444,tt4123650,Alterscape,,2018,\N,90,1772.0,False
8445,tt4125300,The Murder Case of Hana & Alice,Hana to Arisu satsujin jiken,2015,\N,100,1825.0,True
8447,tt4126394,Darling,,2015,\N,78,3016.0,False
8450,tt4129870,White Girl,White Girl,2016,\N,88,10484.0,False
8480,tt4189494,Ordinary World,Ordinary World,2016,\N,86,3013.0,False
8481,tt4190530,Anthropoid,,2016,\N,120,,True
8484,tt4192740,Limonata,Limonata,2015,\N,110,13390.0,True
8485,tt4193072,Hớw tớ Búild á Girl,How to Build a Girl,2019,\N,102,3846.0,False
8501,tt4255110,Contracted: Phase II,,2015,\N,78,4643.0,False
8503,tt4255626,I Kissed a Girl,,\N,2015,98,,False
8504,tt4258292,Yennai Arindhaal,,2015,\N,168,9045.0,True
8513,tt4284010,"What Happened, Miss Simone?","What Happened, Miss Simone?",2015,\N,101,13425.0,True
8522,tt4303202,Áméricán Wréstlér: Thé Wizárd,,2016,\N,117,2314.0,True
